19000092,235,78.680,32.063,59.359,79.583,45.596,44.277,34.826,13.615
19000008,600,40.433,11.761,26.577,41.019,12.515,19.592,23.000,10.974
19000286,206,49.320,12.197,28.270,26.349,15.040,18.294,13.600,12.741
19000260,369,46.849,19.699,30.779,33.663,19.878,25.407,14.858,12.965
19000524,244,35.502,21.114,47.727,35.075,37.002,36.672,28.002,19.200
19000504,490,34.674,13.487,44.266,46.848,23.282,28.175,25.714,11.270
19000632,226,60.750,28.364,35.080,35.191,29.673,25.033,28.214,24.180
19000657,335,68.683,26.345,44.496,48.460,28.375,35.894,26.204,14.519
19000827,221,45.122,16.550,30.076,37.213,21.017,25.628,15.884,10.227
19000944,322,47.101,22.603,39.289,32.799,28.055,37.749,23.684,10.191
19001085,228,66.873,35.091,50.099,53.984,36.969,59.061,28.308,30.714
19001138,336,63.589,27.610,25.212,26.619,19.845,19.323,11.617,10.415
19001240,203,78.461,38.478,88.505,55.879,50.742,53.266,73.233,35.626
19001377,358,55.785,43.600,41.953,41.760,23.298,48.747,24.975,12.275
19001453,217,72.043,59.810,66.892,45.775,49.666,72.469,60.574,70.543
19001407,329,66.335,52.057,68.738,59.067,37.733,45.842,53.743,27.108
19001625,230,21.890,11.360,19.460,17.645,11.709,13.399,12.777,5.864
19001603,481,64.144,38.961,73.931,46.877,41.941,47.806,68.768,44.206
19001950,212,43.506,17.213,22.353,19.327,30.460,18.281,16.119,13.309
19001986,374,58.289,37.759,84.918,60.324,36.784,35.840,22.933,22.635
19002062,207,51.652,28.080,58.896,39.724,43.849,26.468,28.305,24.341
19002002,376,82.410,45.354,122.420,32.525,58.806,69.089,58.389,26.230
19002335,202,29.642,20.270,20.953,16.436,13.451,18.522,17.628,8.723
19002302,342,55.679,21.071,52.740,23.473,32.873,34.855,20.197,20.937
19002588,222,70.044,12.731,24.571,42.284,22.287,25.809,22.007,13.588
19002571,390,30.617,13.037,44.230,56.497,42.653,31.546,7.957,15.145
19002790,370,24.368,8.625,15.381,31.006,19.343,13.587,8.674,6.981
19002794,554,30.224,8.661,17.366,28.705,16.815,17.785,9.197,13.256
19002888,634,31.475,17.486,54.818,79.717,24.432,33.521,16.533,11.134
19002951,973,45.924,9.047,21.815,50.282,10.003,23.718,13.945,10.742
19003017,676,35.268,24.276,29.048,71.827,24.450,31.150,25.880,22.516
19003013,997,30.923,18.345,60.457,71.082,23.050,48.374,13.042,9.986
19003325,628,22.561,9.245,28.789,33.698,10.951,17.529,8.190,14.484
19003389,1167,27.376,6.229,36.858,57.816,6.136,20.958,6.415,5.395
19003593,720,27.938,10.212,16.848,27.039,10.884,16.016,11.187,23.227
19003423,1110,24.619,9.203,27.303,59.978,11.685,19.678,18.595,7.685
19003714,654,17.723,17.190,16.604,24.110,6.961,16.373,9.308,7.525
19003776,1000,29.225,8.734,31.571,52.878,12.265,26.451,9.489,10.671
19003827,620,39.111,24.267,29.341,50.254,24.709,32.161,27.359,23.932
19003881,1055,59.222,12.615,71.448,64.913,17.813,36.856,28.537,20.112
19004132,698,43.507,10.878,14.449,31.323,5.867,15.046,14.179,7.247
19004066,1083,36.444,9.566,24.419,49.140,12.884,29.393,22.858,11.254
19004330,641,16.858,4.617,12.339,22.572,4.844,11.613,7.985,3.714
19004219,994,61.340,32.243,52.855,63.893,16.941,33.782,28.218,11.599
19004448,646,32.527,10.627,12.827,29.528,10.291,23.786,9.575,9.834
19004401,987,23.373,14.998,19.460,34.606,7.100,21.214,8.954,6.119
19004612,759,26.868,6.425,28.073,39.440,5.420,15.173,8.483,6.764
19004655,1183,19.965,6.638,37.932,60.677,7.422,20.329,10.414,5.598
19004894,572,23.563,14.057,17.151,28.022,6.237,14.986,8.870,6.227
19004948,837,45.442,11.115,28.827,26.967,16.622,20.758,11.664,9.269
19005136,748,77.116,27.482,54.579,36.876,27.675,42.206,28.774,27.638
