19000092,235,85.909,42.766,54.947,95.460,36.941,44.476,39.749,17.890
19000008,600,65.524,19.490,42.045,48.920,16.906,25.290,19.508,15.124
19000286,206,60.660,17.555,23.315,27.943,22.550,18.116,21.055,26.562
19000260,369,47.125,22.913,45.976,39.478,24.007,25.203,20.227,18.146
19000524,244,37.154,28.255,39.446,33.502,37.422,31.951,30.395,18.243
19000504,490,45.205,29.994,33.568,42.455,27.768,27.254,21.479,16.013
19000632,226,76.154,37.441,47.511,48.097,38.369,39.306,41.752,47.628
19000657,335,90.260,28.790,68.164,45.123,54.020,30.336,30.380,29.907
19000827,221,34.974,15.485,34.890,31.492,21.993,21.226,23.275,12.573
19000944,322,44.662,24.393,38.092,35.955,26.797,27.933,47.934,18.814
19001085,228,115.870,43.727,54.595,87.917,45.564,33.882,41.490,34.447
19001138,336,44.497,25.709,33.404,35.764,26.245,13.659,22.406,14.743
19001240,203,67.646,44.134,63.189,60.050,45.656,45.889,75.308,45.220
19001377,358,107.314,37.829,30.473,60.996,44.586,33.554,30.246,17.486
19001453,217,73.433,60.423,109.799,55.948,47.047,54.663,79.310,43.778
19001407,329,66.356,43.272,78.261,83.725,42.752,55.223,61.060,70.461
19001625,230,31.848,19.690,35.552,22.192,33.209,15.929,11.475,9.367
19001603,481,60.629,41.088,83.725,76.679,47.596,52.664,84.915,37.009
19001950,212,43.730,48.711,30.960,36.669,29.035,30.690,29.432,20.763
19001986,374,48.308,18.709,61.575,112.000,42.631,46.047,31.829,22.918
19002062,207,51.985,37.044,65.736,64.364,44.337,29.354,42.383,30.529
19002002,376,83.156,44.909,75.410,74.114,85.567,52.935,60.259,43.098
19002335,202,37.039,11.948,23.379,25.976,18.234,24.864,12.585,15.186
19002302,342,90.457,36.180,67.343,24.382,41.175,28.372,34.978,27.815
19002588,222,38.866,19.981,27.638,35.685,25.999,27.524,21.923,17.456
19002571,390,30.862,25.668,41.435,46.405,32.934,24.806,18.104,16.452
