19000092,235,91.314,32.750,85.085,86.261,34.605,50.431,35.303,9.534
19000008,600,37.511,9.654,33.819,42.272,8.391,22.942,12.992,10.373
19000286,206,40.776,13.168,25.745,20.628,12.117,14.554,10.873,10.792
19000260,369,61.570,16.112,24.279,25.290,16.789,26.673,15.150,13.349
19000524,244,35.508,20.584,66.014,43.340,26.434,48.723,27.081,17.511
19000504,490,41.295,12.880,35.854,37.965,37.479,32.980,18.061,10.248
19000632,226,59.876,23.210,30.456,46.868,24.406,29.904,30.724,27.361
19000657,335,82.233,32.578,35.713,45.896,23.424,39.812,31.454,14.979
19000827,221,48.332,20.994,48.782,37.488,18.617,28.439,15.797,10.882
19000944,322,43.560,20.071,41.125,30.034,19.266,34.329,23.145,11.114
19001085,228,79.907,23.415,52.499,44.387,39.297,31.545,26.520,23.322
19001138,336,37.136,12.306,31.671,22.639,14.153,20.220,11.846,7.392
19001240,203,67.384,37.286,72.270,60.083,39.232,59.013,67.142,33.954
19001377,358,55.195,37.294,43.529,32.743,23.627,38.692,23.508,17.944
19001453,217,71.318,36.414,80.412,55.908,57.567,50.172,60.527,44.865
19001407,329,66.050,45.602,95.828,55.495,41.775,70.432,50.204,25.777
19001625,230,21.839,7.700,27.617,15.507,12.632,16.249,6.760,6.487
19001603,481,59.879,39.258,74.732,39.725,39.693,59.898,61.358,35.579
19001950,212,51.543,16.304,29.013,27.331,14.475,28.671,15.427,10.488
19001986,374,79.491,19.514,75.778,68.681,33.269,38.348,34.578,27.145
19002062,207,83.478,24.063,69.228,61.330,33.941,32.956,26.310,22.500
19002002,376,100.215,39.760,74.879,49.410,50.736,68.267,74.251,25.543
19002335,202,29.262,15.503,18.353,11.758,9.928,15.090,8.576,6.644
19002302,342,72.971,30.407,40.254,34.403,24.218,27.024,21.446,18.635
19002588,222,38.047,13.561,35.168,26.562,12.854,24.914,13.996,10.535
19002571,390,29.877,12.924,41.473,47.027,23.538,32.926,6.573,15.344
19002790,370,23.979,14.524,21.845,22.480,15.435,18.101,8.215,5.685
19002794,554,29.875,7.607,20.784,26.962,11.983,18.276,8.734,9.422
19002888,634,41.485,27.659,75.980,75.004,19.555,36.040,9.320,9.969
19002951,973,21.283,7.150,17.380,49.734,8.785,24.686,7.633,9.062
19003017,676,32.279,23.116,27.783,62.716,23.373,34.131,26.361,22.056
19003013,997,60.421,17.366,69.718,59.414,34.317,44.547,12.068,8.684
19003325,628,43.670,7.913,18.999,30.708,12.157,21.705,8.168,9.563
19003389,1167,27.527,6.132,45.839,67.571,6.353,24.414,7.094,4.857
19003593,720,49.636,9.575,12.651,26.721,10.392,19.259,9.740,9.805
19003423,1110,24.419,9.220,33.663,60.875,8.749,23.297,9.338,7.541
19003714,654,22.203,16.992,12.447,22.397,6.187,18.533,9.990,4.322
19003776,1000,28.622,9.756,24.241,33.379,9.530,29.033,10.517,14.714
19003827,620,43.834,24.517,58.235,30.679,24.820,44.052,26.882,22.885
19003881,1055,26.346,12.800,42.441,64.064,13.244,39.147,30.532,16.577
19004132,698,18.957,5.814,15.630,26.431,9.725,19.376,7.197,5.225
19004066,1083,31.987,14.129,24.262,40.917,11.210,30.120,10.961,7.332
19004330,641,23.969,4.496,12.396,24.199,4.516,13.848,5.286,4.329
19004219,994,43.241,31.385,63.898,66.260,25.365,41.048,16.410,9.966
19004448,646,24.987,9.914,29.971,26.089,11.568,22.444,10.807,9.880
19004401,987,36.614,14.439,16.721,35.013,5.930,23.647,8.761,9.468
19004612,759,40.238,9.512,14.698,37.426,5.136,14.578,6.405,4.565
19004655,1183,42.695,6.199,27.733,53.663,9.156,25.091,7.025,6.089
19004894,572,39.539,6.744,11.104,20.975,9.421,16.605,7.794,5.781
19004948,837,45.251,13.397,21.095,23.961,11.159,22.370,10.129,8.612
19005136,748,66.640,25.007,43.898,33.154,28.996,41.334,26.603,23.826
19005122,1277,31.584,6.796,50.408,77.933,8.998,26.662,8.469,5.703
19005219,601,24.460,9.769,25.275,19.178,9.213,20.833,8.807,5.313
19005251,821,23.173,7.168,14.233,41.821,6.819,23.022,14.301,6.936
19005474,544,64.144,12.841,18.562,20.046,11.060,24.348,17.696,10.449
19005400,1007,39.105,34.949,19.500,26.695,34.063,25.779,35.220,17.441
19005697,420,69.487,10.468,24.212,35.319,8.730,22.056,9.671,11.465
19005730,686,68.756,43.656,63.430,63.666,69.763,70.998,43.321,38.846
19005915,352,34.396,11.695,20.475,18.609,6.951,19.836,13.649,5.844
19005845,498,133.929,36.369,62.882,64.878,32.684,55.220,37.772,13.661
19006032,243,17.492,17.008,22.482,16.016,8.975,19.996,8.422,9.658
19006009,461,48.674,23.235,43.341,41.641,29.994,28.744,24.653,30.276
19006355,235,70.912,67.542,83.798,54.496,43.462,57.652,47.121,27.753
19006327,417,74.346,24.344,42.816,46.152,28.508,33.402,26.566,23.549
19006413,238,30.045,8.359,30.268,18.802,12.032,16.590,15.779,4.899
19006450,459,75.529,33.367,99.990,70.901,41.367,64.726,29.228,24.931
19006697,263,42.745,20.320,17.415,35.250,8.674,17.411,9.878,8.663
19006671,476,99.939,63.179,151.848,93.427,119.693,86.263,76.374,70.847
19006853,270,56.422,32.934,56.398,38.350,22.545,26.124,17.027,16.565
19006966,429,59.243,9.101,30.133,26.237,11.360,21.780,11.744,8.502
19007010,347,30.239,12.761,20.956,17.320,12.414,21.407,11.250,9.268
19007183,569,40.231,10.476,43.643,39.142,18.137,30.039,10.132,9.869
19007230,329,46.742,12.004,22.942,29.507,9.161,23.056,12.653,16.551
19007393,734,34.976,9.348,21.055,16.884,9.247,15.010,10.673,8.118
19007563,223,30.439,28.832,32.106,31.076,12.735,22.933,14.507,6.128
19007479,403,57.305,21.796,43.133,32.873,22.820,36.703,26.042,11.476
19007668,224,62.946,12.681,36.358,24.430,14.918,20.624,10.686,9.680
19007772,312,66.752,20.664,56.355,37.249,22.388,31.999,17.699,13.282
19007827,257,60.163,34.975,30.540,32.142,13.096,38.863,32.432,9.845
19007845,397,74.044,27.940,68.772,46.630,29.716,42.162,28.781,19.704
19008011,232,45.962,17.078,33.384,22.608,14.122,19.813,13.646,11.388
19008095,368,52.807,19.415,75.382,54.524,45.130,29.728,18.820,15.430
19008370,233,73.919,15.373,42.502,45.406,17.420,34.399,17.693,13.057
19008372,545,29.233,18.136,102.329,84.815,20.227,35.536,10.094,10.606
19008527,214,40.592,13.467,41.036,27.252,14.947,23.840,12.232,6.952
19008592,324,56.794,20.613,50.973,49.523,34.632,35.127,36.026,16.379
19008717,250,29.192,8.567,21.150,15.435,15.873,17.221,12.405,5.395
19008767,331,76.886,20.300,57.523,32.379,26.390,40.680,19.827,33.673
19008918,250,40.339,7.610,29.005,18.329,17.540,15.455,6.468,5.897
19008874,382,83.938,19.006,42.056,33.093,18.775,40.684,16.578,10.347
19009048,244,49.172,33.010,52.039,36.111,29.638,34.277,22.570,19.672
19009197,514,24.311,19.122,99.157,96.194,25.346,40.596,13.518,10.315
19009385,257,73.958,26.918,32.539,37.189,16.140,27.477,19.992,11.621
19009247,533,51.330,23.388,76.675,99.435,47.046,41.089,8.657,14.181
19009510,231,31.604,14.273,30.275,19.700,32.298,22.316,13.738,10.462
19009567,446,35.618,19.142,67.447,59.771,18.422,32.741,20.690,8.088
19009684,221,64.933,23.360,40.241,59.426,34.764,35.707,26.279,47.882
19009789,446,66.677,16.677,50.884,55.380,27.391,34.281,10.763,8.589
19009820,245,104.363,74.560,128.476,101.634,85.924,107.157,76.503,69.727
19009856,432,86.494,23.789,65.678,51.991,23.274,49.364,19.514,22.321
19010053,229,44.299,22.605,27.685,18.934,14.654,18.538,15.369,9.215
19010124,335,45.775,15.786,46.466,41.080,17.401,31.654,11.961,7.619
19010200,208,83.162,55.473,80.700,92.413,66.925,103.141,109.885,54.360
19010276,612,50.993,20.211,55.011,59.451,32.287,43.096,24.540,19.797
19010574,192,63.668,26.389,29.442,23.944,15.279,24.707,31.779,8.991
19010455,436,39.572,16.916,68.232,43.766,25.536,36.170,10.531,7.204
19010607,207,48.998,29.550,38.239,30.483,14.376,25.789,31.451,11.041
19010758,302,58.743,53.889,41.433,52.564,21.722,46.893,25.142,20.251
19010957,212,59.218,9.237,23.247,23.820,9.653,17.122,8.757,5.884
19010805,318,51.164,16.135,45.286,24.574,18.784,34.223,14.773,15.804
19011026,189,58.132,17.380,29.579,33.903,17.536,26.390,37.686,11.175
19011113,395,57.446,19.640,35.608,44.271,18.513,36.790,24.883,13.694
19011218,209,52.254,22.989,29.985,43.526,29.160,27.912,54.507,22.717
19011254,295,61.297,13.129,28.862,12.251,14.918,23.413,12.251,9.814
19011493,194,66.797,24.001,39.241,46.951,30.071,28.120,26.257,23.314
19011547,297,140.452,68.015,140.546,83.196,130.976,87.314,65.396,61.709
19011766,197,50.623,33.017,41.423,29.120,19.585,20.209,13.706,9.052
19011786,301,47.886,23.979,35.781,32.441,15.655,24.622,20.960,10.008
19011832,202,37.807,12.935,17.687,14.093,14.433,19.909,12.578,11.054
19011845,291,53.740,13.504,31.762,31.627,20.324,30.040,24.947,14.184
19012146,206,58.957,21.664,41.883,27.804,35.605,31.495,19.683,21.164
19012179,308,56.599,24.829,83.763,42.872,44.772,41.108,17.286,16.507
19012209,198,55.556,25.496,43.532,20.703,33.920,51.261,24.769,24.144
19012376,387,68.582,39.716,95.170,43.463,71.828,67.647,86.009,34.785
19012469,233,59.291,15.163,17.114,17.450,7.649,18.055,7.934,6.305
19012484,569,55.813,16.621,73.257,59.586,29.402,40.105,10.387,9.478
19012795,208,50.720,20.976,27.990,38.087,20.047,37.656,29.024,19.781
19012671,380,64.964,13.259,49.219,23.842,18.733,26.712,12.502,13.089
19012890,205,38.729,9.756,30.428,22.619,14.712,16.657,22.407,7.937
19012886,293,64.300,32.138,46.434,28.683,14.586,24.170,15.251,10.116
19013046,217,56.828,11.364,15.050,13.554,9.674,15.074,8.323,5.759
19013185,362,59.851,24.167,35.954,44.518,27.467,30.266,26.693,23.428
19013327,214,54.757,20.187,38.676,68.321,26.093,35.847,50.490,12.744
19013398,333,50.653,11.385,38.268,27.665,16.752,22.293,10.312,13.188
19013507,205,42.120,23.380,25.802,29.122,15.070,18.723,11.463,8.373
19013484,332,50.027,24.811,68.954,72.093,35.037,42.692,28.924,20.473
19013730,228,48.608,9.643,24.522,20.961,10.386,17.027,21.432,8.507
19013760,345,78.308,22.135,59.621,57.001,49.401,42.622,23.794,22.065
19013896,215,68.463,9.824,24.348,18.874,10.479,16.259,10.245,8.963
19013904,445,44.206,19.536,84.294,63.785,27.271,38.909,14.491,8.830
19014132,195,43.892,24.514,34.460,48.831,15.769,22.378,17.499,10.139
19014028,286,51.433,14.451,42.429,47.711,19.835,25.748,32.424,11.149
19014384,204,61.719,12.555,33.436,29.224,15.066,22.978,15.031,8.693
19014230,408,64.013,17.676,56.997,44.681,21.764,38.837,14.362,11.602
19014446,192,36.672,23.941,28.721,28.645,17.479,23.700,25.656,9.581
19014562,364,53.810,9.417,29.943,27.974,10.305,18.838,6.097,6.224
19014699,203,60.906,32.380,54.471,70.714,31.368,38.326,51.004,30.335
19014779,407,62.942,22.367,46.245,28.476,18.458,30.882,44.704,10.469
19014930,209,30.622,7.906,20.327,21.086,14.720,20.965,9.738,9.972
19014979,351,57.640,19.015,48.426,31.227,28.046,37.542,15.834,14.365
19015111,212,53.565,27.664,33.312,50.875,26.525,51.429,28.341,26.026
19015080,387,67.294,17.848,41.096,25.962,16.663,32.324,19.776,16.508
19015287,202,64.348,17.290,37.469,24.029,10.337,17.029,12.309,6.933
19015337,300,48.267,27.462,67.318,44.362,16.343,35.547,28.941,12.188
19015418,207,42.847,11.130,37.767,25.379,14.538,25.310,12.883,7.538
19015455,347,36.272,12.014,32.262,23.137,13.048,23.864,9.006,7.526
19015710,187,63.047,20.035,45.538,32.153,30.329,21.803,14.148,12.253
19015779,702,37.916,20.508,104.279,121.233,33.831,58.420,20.187,7.316
19015939,194,94.246,60.521,101.616,128.072,66.226,104.428,62.480,28.251
19015808,311,69.794,53.278,70.002,43.878,25.460,47.981,54.180,16.004
19016094,195,86.422,39.839,58.379,66.933,40.295,63.972,70.679,26.278
19016032,443,63.594,71.786,83.140,108.488,44.323,65.211,36.344,30.132
19016337,203,56.606,30.398,35.279,40.633,17.221,19.373,19.863,10.558
19016270,378,69.207,30.006,77.326,55.649,24.077,40.738,56.529,17.462
19016574,193,42.511,16.149,38.658,54.274,20.768,29.451,16.332,19.119
19016419,379,109.118,28.583,65.862,70.690,36.508,43.669,31.838,23.599
19016681,196,63.025,35.849,53.082,33.148,17.809,24.969,25.039,12.281
19016624,346,52.375,20.752,47.436,59.245,19.208,38.465,44.049,12.902
19016825,202,60.132,18.104,32.274,53.920,42.983,22.975,19.984,16.367
19016933,335,40.086,13.533,50.364,54.079,14.474,26.729,14.354,7.148
19017062,199,32.521,15.534,28.386,42.188,14.163,26.257,19.100,16.755
19017199,409,40.045,22.637,81.460,76.567,41.329,41.840,19.036,9.546
19017263,242,66.489,87.584,78.782,57.359,42.788,72.795,44.898,36.924
19017253,393,65.963,34.327,91.114,49.513,40.773,63.614,28.918,26.759
19017568,226,39.654,21.205,32.615,16.900,19.423,22.956,11.863,10.185
19017446,475,64.793,25.668,73.402,36.330,61.254,54.658,46.134,18.700
19017754,249,33.174,13.319,34.206,16.914,13.215,18.944,12.665,10.663
19017773,347,44.779,34.999,119.645,73.560,47.962,70.828,14.703,39.502
19017979,344,49.384,8.612,16.302,14.492,9.947,14.420,8.798,18.385
19017987,469,63.066,19.591,47.593,31.817,14.685,20.827,20.853,9.302
19018012,448,57.665,9.265,16.354,16.293,8.978,10.040,9.410,9.737
19018020,559,27.903,4.772,24.677,18.826,9.512,9.508,4.610,5.896
19018344,301,124.393,38.419,75.864,43.497,36.631,66.660,60.033,47.593
19018292,432,55.023,17.411,45.478,26.142,26.389,35.466,16.200,25.465
19018549,229,49.484,19.134,19.726,22.910,9.585,23.203,12.478,5.853
19018510,345,68.109,30.033,41.718,55.486,20.840,40.683,19.029,14.482
19018604,233,41.770,13.760,31.745,17.809,19.935,33.811,28.996,8.432
19018792,373,48.307,30.354,39.341,49.456,18.302,27.212,21.109,7.128
19018877,315,76.610,13.432,37.072,44.507,34.535,29.864,14.278,18.392
19018951,518,73.469,27.943,93.962,38.858,30.708,55.123,29.754,6.099
19019011,242,39.158,18.412,29.040,21.180,26.145,35.720,20.434,15.193
